"","titulo","texto"
"578","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Yo no voy nunca a olvidar que pude estudiar la universidad, y estudié aquí con el finado Eber, que era de Vicente Guerrero, que en paz descanse, entre otros. Pudimos estudiar porque nos daban hospedaje y alimentación en la Casa de Estudiante Tabasqueño en la Ciudad de México; y ahora que soy presidente no voy a dejar de apoyar los estudiantes pobres, a la gente que necesita el apoyo."
"579","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Vamos a seguir avanzando, vamos a seguir apoyando también a los jóvenes que no estudian ni tienen empleo."
"580","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¿Saben cómo les decían antes? Ninis. ‘Es nini, ni estudia ni trabaja’. Lo trataban de manera despectiva, en forma discriminatoria, nunca hacían nada por los jóvenes."
"581","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¿Saben cuántos ahora están trabajando en el programa Jóvenes Construyendo el Futuro?"
"582","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Novecientos mil que se están capacitando para el trabajo."
"583","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Van a tener cuando menos un año asegurado de empleo con salario mínimo, van a estar capacitándose en talleres, en empresas."
"584","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Ya estoy firmando los primeros certificados de los que iniciaron desde el principio del gobierno y que ya cumplieron el año. Estoy firmando un certificado, no estoy usando facsímil, no es un sello, es mi firma; aunque tengo que firmar como mil certificados diarios, ahí estoy en los tiempos libres, firma y firma, firma, porque no es nada más un certificado, es también una carta de recomendación para que les den trabajo a esos jóvenes."
"585","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Ese programa ya los que están saliendo, la mitad los están contratando en las mismas empresas donde se capacitaron y otros les estamos buscando opciones alternativas."
"586","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Vamos también a apoyar el campo, ya lo estamos haciendo, va a seguir llegando el apoyo para ejidatarios, comuneros, pequeños propietarios, el programa Producción para el Bienestar, que antes era Procampo, va a seguir llegando directo, todos los apoyos van a llegar de manera directa al beneficiario, ya se acaba la intermediación. Nada de que: ‘Yo soy del Movimiento Campesino Emiliano Zapata o soy del Movimiento Obrero o soy del Movimiento Urbano Popular y dame a mí el dinero, yo lo voy a repartir’. No, primo hermano, eso ya se acabó. Así no llega o no llega completo, llega con moche, con piquete de ojo."
"587","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Ahora estamos batallando porque de los 22 millones de personas que reciben apoyo, sólo la mitad tienen tarjeta, están cobrando en bancos; la otra mitad todavía se tiene que pagar en efectivo porque no hay suficientes sucursales bancarias, hay que ir hasta las cabeceras municipales, a la ciudad para cobrar. Eso ya lo estamos resolviendo porque ya empezamos a construir dos mil 700 sucursales del Banco de Bienestar que van a estar en todos los pueblos para que la gente pueda ir y sacar lo que le corresponde."
"588","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Va a seguir el Sembrando Vida. Lo que vengo diciendo es que no se pierda el tiempo porque yo nada más voy a estar, y eso si lo permite la naturaleza y el Creador, hasta el el 2024. No va a haber relección, soy maderista: sufragio efectivo, no reelección."
"589","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Me hago cargo nada más hasta el 2024, por eso hay que aprovechar, no perder la oportunidad. Si tienen ahora el apoyo… porque es empleo permanente, no temporal, desde que inició el programa hasta que termine el gobierno para que cultiven sus tierras, sus parcelas, pero aprovechen para sembrar, para que se puedan plantar árboles frutales, maderables, que dejemos de herencia a las nuevas generaciones, no perdamos la oportunidad y no olvidemos, amigos, amigos, compañeras, compañeros."
"590","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Compañera, compañero escucha en la hamaca no se lucha. ‘No, es que voy a estar en el Sembrando Vida y voy estar nada más cobrando y me levanto porque ya está pegando el sol muy fuerte, hay calor, me estoy levantando a las 8:00 de la mañana y me voy al campo una hora, dos horas y luego regreso a tomar pozol y a la hamaca’. Así no, así no vamos a hacer nada. Y no es por nosotros, piénsenlo, es por lo que vienen detrás de nosotros, nuestros hijos, nuestros nietos, las nuevas generaciones."
"591","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Vamos también a atender el problema educativo. Le digo a los maestros que cumplí el compromiso que hice. ¿Recuerdan que hasta en el debate querían que yo me definiera?, los otros candidatos: ‘A ver qué va a decir sobre la llamada reforma educativa’, ¿y qué fue lo que dije?, que si ganábamos, cancelábamos la mal llamada reforma educativa, ¿y qué fue lo que hicimos? se canceló la llamada reforma educativa."
"592","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¿Y qué pasado?, ¿saben qué ha pasado?"
"593","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Que ahora hay muy buena relación con maestras y con maestros, y no hay paros y se eliminó el ausentismo magisterial, porque nosotros respetamos a las maestras, a los maestros y nunca jamás se les va a ofender como se hacía anteriormente, le tenemos toda la confianza al magisterio nacional."
"594","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Vamos poniéndonos de acuerdo maestras, maestros, padres de familia, madres de familia, autoridades para mejorar la calidad de la enseñanza. Y quiero aprovechar también para informarles que ahora cada escuela va a tener su presupuesto para mantenimiento. Le va a llegar directo desde la Tesorería de la Federación le va a llegar su presupuesto a cada escuela. Nada de que va a pasar por instancias del gobierno federal, gobierno del estado, gobierno municipal, no, directo el cheque, la orden de pago a la sociedad de madres, de padres de familia de cada escuela."
"595","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Si es una escuela pequeña, de estas que se llaman multigrado, en donde una maestra, un maestro da los seis grados y atienden de cinco a 50 niños 150 mil pesos por ciclo escolar; si tienen de 50 a 150 alumnos 200 mil pesos; si tienen de 150 alumnos y más 500 mil pesos cada ciclo escolar."
"596","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Y en cada escuela los padres de familia integran su comité y ellos deciden en qué van a invertir ese dinero. Lo único que estamos haciendo es recomendando de manera respetuosa, es voluntario, que cuando elijan al comité, el tesorero sea mujer porque las mujeres son más honradas que el hombre, y al que no le guste que se vaya a volar en el avión presidencial."
"597","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Todo va a ser manejado por la gente. Me tienen que ayudar, paisanas, paisanos, porque me dejaron un toro echado, un toro viejo, reumático, mañoso, corrupto, que lo tenemos que parar entre todos y empujarlo para que camine, y es un cuerpo de avance lento, tenemos que empujar al gobierno."
"598","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¿Me van a ayudar a empujar al toro viejo, al toro reumático?"
"599","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Va a caminar, me canso ganso."
"600","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Lo mismo en salud, atención médica, medicamentos gratuitos. Ya sé cómo está, nos dejaron por los suelos centros de salud, hospitales, pero los vamos a levantar, todo el sistema de salud pública, es mi compromiso."
"601","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¿Saben cuánto es el aumento en el presupuesto de salud para este año?"
"602","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Cuarenta mil millones de pesos."
"603","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Y les puedo también comentar de dónde sale el dinero. Ya no hay corrupción arriba, ya puedo sacar mi pañuelito blanco, el problema estaba arriba y nos tenían engañados."
"604","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Y todavía hay esa mentalidad que el problema está aquí abajo. No, aquí son mordidas, allá son tarascadas. Me pasaría toda la noche hablándoles de los jugosos negocios que hacían al amparo del poder público, se dedicaron 36 años de política neoliberal, todo el periodo llamado neoliberal a saquear a México; nada más que es tan bendito este país, tiene tanto y, sobre todo, un pueblo, un pueblo trabajador que a pesar de todo ese gran saqueo vamos a lograr el renacimiento de México."
"605","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Y entro en materia, a lo que vine, a decirles que vamos a apoyar en todas las comunidades, todos los pueblos indígenas de aquí de Centla. Va a haber un programa especial de desarrollo urbano y de vivienda."
"606","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Ya lo explicó Román Meyer, vamos a componer las calles, pero antes vamos a resolver problemas de agua, de drenaje, se van a arreglar las calles de los pueblos, vamos a construir espacios para el deporte, unidades deportivas, vamos a construir o rehabilitar centros de salud, hospitales, en toda esta región."
"607","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Y vamos a construir o ampliar o a mejorar viviendas, un programa de vivienda para la gente humilde, para la gente pobre. No es crédito, es apoyo, como lo hicimos hace 42 años. Vamos a dar los materiales, van a haber técnicos, se va a pagar a los maestros de obra; y la gente tiene que ayudar, cooperando también, dando su trabajo para sus casas. Poco a poco vamos a ir ampliando este programa."
"608","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Vamos a ir dando respuesta a todos los problemas."
"609","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","INTERVENCIÓN: (Inaudible)"
"610","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR: No grites tanto, no hace falta. Va a haber solución, todo lo que sea justo se va a atender, pero primero lo colectivo, lo general, lo que tiene que ver con las comunidades, con las demandas del pueblo; luego los planteamientos particulares porque ya no es de que sólo a unos cuantos o para líderes, eso ya se acabó, ahora es para el pueblo."
"611","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Me dio mucho gusto estar con ustedes. Y ya quedamos, voy a seguir visitando toda esta zona indígena chontal."
"612","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Y una recomendación final: no olviden sus tradiciones, sus costumbres, sus lenguas, no olviden la cultura, no hay que avergonzarnos de lo que somos."
"613","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¿Saben? Allá, allá en México a veces se burlan como hablo, que me como las ‘s’, que las digo de más. Me da mucho orgullo el habla de mi pueblo."
"614","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Que viva Vicente Guerrero!"
"615","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Que viva Cuauhtémoc!"
"616","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Que viva Zaragoza!"
"617","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Que viva Allende!"
"618","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Que viva Simón Sarlat!"
"619","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Tabasquillo!"
"620","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Jalapita!"
"621","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Gobernador Cruz!"
"622","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Ya dije Allende."
"623","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Felipe Carrillo Puerto!"
"624","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Francisco I. Madero!"
"625","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Benito Juárez!"
"626","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Santa Cruz!"
"627","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Nacajuca!"
"628","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Caparroso!"
"629","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","Me da mucho gusto estar aquí."
"630","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Que viva Centla!"
"631","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Que viva Tabasco!"
"632","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Viva México!"
"633","Versión estenográfica. Programa de Mejoramiento Urbano, en Centla, Tabasco","¡Viva México!"
