"","fecha","titulo","texto"
"5762","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMÍA ZEGARRA: Bueno, no he tenido yo oportunidad, estuvimos trabajando en las últimas dos, tres horas la preparación de la información para esta conferencia, no hemos podido cruzar, nuestros equipos están trabajando lógicamente con la Ciudad de México y yo creo que dejaríamos a ellos la información para no especular sobre la misma y que fueran ellos los que en su momento pudieran confirmar o inclusive ampliar en relación a la investigación de estos casos."
"5763","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: (inaudible)"
"5764","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMÍA ZEGARRA: Es parte siempre de la investigación. Lo que sí tenemos, por ejemplo, ya en el caso del caso índice, que fue una niña de ocho años, se tiene ya identificado el genotipo y el linaje, que es una prueba altamente especializada que se hace en el Indre, y lógicamente esto habla de una circulación que puede provenir del extranjero, porque no son genotipos ni linajes que se hayan encontrado en el país en los últimos años."
"5765","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Sin embargo, esto debe de ir complementado con la investigación epidemiológica de poder encontrar ese nexo con algún viajero internacional o con la exposición de alguno de los contactos de los casos a una fuente internacional, y eso es precisamente lo que está investigando la Ciudad de México."
"5766","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Por favor, y luego pasamos por allá, y tenemos una pregunta ahí."
"5767","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","PREGUNTA: Gracias, solamente, para precisar el dato, actualmente en este escenario hay insumos para 300 mil casos, sólo precisar ese dato."
"5768","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y el doctor Ruy había comentado que hay insumos suficientes en los estados, ¿esto también contempla los estados del sur sureste mexicano? Gracias."
"5769","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","RUY LÓPEZ RIDAURA: Sí, gracias. Sí, hay insumos suficientes claramente suficientes para el escenario uno de casos importados, y prácticamente en casi todos los estados para cubrir un escenario dos hipotético. Digo, el escenario uno en toda la República y el escenario dos de forma total o parcial, pero está cubierto también en prácticamente todos los estados."
"5770","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","No tenemos insumos para los 300 mil casos, justo eso es lo que estamos por definir; y también el plan de compra de una proporción comprar como reserva estratégica y dependiendo cómo se vaya presentando los diferentes escenarios en los diferentes estados ir incrementando o no incrementado la compra inicial."
"5771","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMIA ZEGARRA: Teníamos otra pregunta."
"5772","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","PREGUNTA: Buenas noches. Soy Gerardo Suárez, reportero en El Heraldo de México."
"5773","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Quiero preguntarles si ya tienen información del caso de un crucero que venía de Estados Unidos e hizo un recorrido hacia México y en el que se encontraron casos de coronavirus."
"5774","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Ayer se les había preguntado, pero hasta el momento no tenían información en ese entonces. Saber si ya se actualizó y si representa un riesgo para el país."
"5775","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Gracias."
"5776","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMIA ZEGARRA: Correcto. Hicimos precisamente la consulta oficial a través de nuestros canales binacionales que tenemos con Estados Unidos para siempre estar compartiendo información y estar al pendiente del tema."
"5777","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Comentar que primero habría que aclarar que la persona que lamentablemente falleció fue en el crucero que este barco realizó en el último, en el último tramo, digamos, o sea, no es en el crucero en el que el barco una ronda, antes estuvo visitando México, lo hizo en su ruta de Los Ángeles a Hawái."
"5778","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Este crucero tiene diferentes rutas que ofrece servicios a las personas, fue en su ruta de Los Ángeles a Hawái que de regreso de Hawái tenía programada una parada en Ensenada, la cual fue cancelada, no por nuestro país, no por Ensenada, fue cancelada por el mismo buque. Dado que ocurrió esta defunción, ellos decidieron cancelar esta parada programada en Ensenada y entonces regresar directamente a Estados Unidos."
"5779","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","El antecedente es que en una ruta previa, este barco había sí realizado un viaje hacia las costas mexicanas, pero en ese viaje previo no hay reporte de ningún caso sospechoso siquiera de COVID-19."
"5780","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","La información que se está pidiendo y tendríamos a la brevedad es todavía la confirmación si esta persona que falleció efectivamente fue confirmada para COVID-19, porque era una presuposición basada lógicamente en la sospecha de enfermedad y nos informan que hay personas lógicamente en la sospecha de enfermedad y nos informan que hay personas lógicamente que están siendo estudiadas para, a través de pruebas confirmatorias de laboratorio, para poder descartar la presencia del virus, pero en esta última ruta de crucero, que esta última ruta de crucero no vino a costas mexicanas, tenía programada una parada en Ensenada pero, repito, esa parada no se llevó a cabo por decisión del banco."
"5781","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Por favor, y aquí también tenemos una."
"5782","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","PREGUNTA: Buenas noches. Bet-birai Nieto, de Eje Central."
"5783","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Hablando sobre montos ¿cuál es el monto que se ha dispuesto en lo que va de la alerta en México si es que, o sea, entre capacitación, insumos, tratamiento médico a pacientes?"
"5784","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","La segunda es, también especificar un poco porque en el Senado mexicano se promovió ya un monto para la emergencia en caso de que llegue a un escenario peor, que es de 20 mil millones de pesos."
"5785","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","A mí me gustaría saber si nos pudieran aclarar, porque hace unos días también ustedes dijeron que no era necesario llegar a esta cifra."
"5786","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMÍA ZEGARRA: Claro, empiezo, de hecho, por la última pregunta."
"5787","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Nosotros tuvimos la oportunidad de ver y revisar las declaraciones que en su momento se realizaron a estos 25 mil millones de pesos, de hecho eran 25 mil, pero tiene que ver con una propuesta que de hecho nos parece una buena propuesta en el marco de que México siempre esté preparado para afrontar alguna situación de emergencia, sobre todo en el campo de la salud, la cual todavía no la tenemos, pero tenemos lógicamente que siempre estar preparados para futuros escenarios en donde se pueda presentar."
"5788","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Pero justo esta propuesta tiene que ver con una reserva estratégica financiera, es algo que en su momento se puede considerar como un monto determinado al cual la Secretaría de Salud pudiera acceder en un momento que se requiriera."
"5789","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Eso es bueno porque entonces tener un monto enmarcado en este cuadro de reserva estratégica financiera, pues permite lógicamente en cualquier momento tener recursos para poder rápidamente solventar alguna necesidad."
"5790","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Pero no es específico para COVID-19, o sea, lo que hacen en un marco de reserva estratégica que podría ser utilizado para, por ejemplo, cuando tenemos fenómenos hidrometeorológicos, cuando tenemos algún otro tipo de riesgo asociado a sismos, que México los ha tenido en años anteriores."
